path,size_bytes,title_block,title_has_tra,title_is_non_tra,phrase_present,income_tra_phrase,tra_term_count,decision,reason
data/edgar-query/exhibits/0001651052/0000912057-18-000188_filename6.htm,3737557,"SECOND LIEN CREDIT AGREEMENT | dated as of July 3, 2017 | FOCUS FINANCIAL PARTNERS, LLC, as the Borrower, | The Several Lenders from Time to Time Parties Hereto, | ROYAL BANK OF CANADA, as the Administrative Agent, the Collateral Agent and a Lender | RBC CAPITAL MARKETS, | SUNTRUST ROBINSON HUMPHREY",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001651052/0001047469-18-004033_a2235502zex-10_11.htm,3738043,"SECOND LIEN CREDIT AGREEMENT | dated as of July 3, 2017 | FOCUS FINANCIAL PARTNERS, LLC, as the Borrower, | The Several Lenders from Time to Time Parties Hereto, | ROYAL BANK OF CANADA, as the Administrative Agent, the Collateral Agent and a Lender | RBC CAPITAL MARKETS, | SUNTRUST ROBINSON HUMPHREY",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001651052/0001047469-18-004033_a2235502zex-10_7.htm,4280245,"FIRST LIEN CREDIT AGREEMENT | dated as of July 3, 2017 among | FOCUS FINANCIAL PARTNERS, LLC, as the Borrower, | The Several Lenders from Time to Time Parties Hereto, | ROYAL BANK OF CANADA, as the Term Administrative Agent, the Collateral Agent and a Lender, | BANK OF AMERICA, N.A., as Revolver Adm",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001651052/0001047469-18-004821_a2236026zex-10_11.htm,2043963,"AMENDMENT NO. 4 TO FIRST LIEN CREDIT AGREEMENT | June 29, 2018, | FOCUS FINANCIAL PARTNERS, LLC, | as the Borrower, | THE LENDERS PARTY HERETO, | ROYAL BANK OF CANADA, as Term Administrative Agent, Collateral Agent and Fronting Bank | BANK OF AMERICA, N.A., | as Revolver Administrative Agent and a L",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001651052/0001104659-21-088236_tm2120997d1_ex10-1.htm,1494236,"AMENDMENT NO. 8 TO FIRST LIEN CREDIT AGREEMENT | July 1 2021, | FOCUS FINANCIAL PARTNERS, LLC, | as the Borrower, | THE LENDERS PARTY HERETO, | ROYAL BANK OF CANADA, as Term Administrative Agent and Collateral Agent | RBC CAPITAL MARKETS,[*] | SPC FINANCING COMPANY LLC, | KKR CAPITAL MARKETS LLC, | ",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001651052/0001104659-22-046893_tm2211311d1_ex10-1.htm,1622764,"AMENDMENT NO. 9 TO FIRST LIEN CREDIT AGREEMENT | April 13, 2022, | FOCUS FINANCIAL PARTNERS, LLC, | as the Borrower, | THE LENDERS PARTY HERETO, | BANK OF AMERICA, N.A, as Revolver Administrative Agent | AMENDMENT NO. 9 TO FIRST LIEN CREDIT AGREEMENT",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001651052/0001104659-22-122856_tm2231365d1_ex10-1.htm,1889596,"WAIVER AND AMENDMENT NO. 10 TO FIRST LIEN CREDIT AGREEMENT | November 28, 2022, | FOCUS FINANCIAL PARTNERS, LLC, | as the Borrower, | THE LENDERS PARTY HERETO, | ROYAL BANK OF CANADA, as Term Administrative Agent, Collateral Agent and Fronting Bank, | BANK OF AMERICA, N.A., as Revolver Administrativ",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001656987/0001567619-16-001773_s001076x11_ex10-15.htm,1487706,"$400,000,000 | CREDIT AGREEMENT | Dated as of February [●], 2016 | OTG MANAGEMENT, LLC , | as Borrower, | THE OTHER GUARANTORS PARTY HERETO FROM TIME TO TIME, | BANK OF MONTREAL , | as Administrative Agent and Collateral Agent, | THE LENDERS, L/C ISSUERS AND SWING LINE LENDERS PARTY HERETO FROM TIME",false,true,false,false,0,drop,title names a non-TRA instrument; no TRA phrase
data/edgar-query/exhibits/0001659122/0001628280-20-006474_rosehill-1lforbearanceagre.htm,138495,FORBEARANCE AGREEMENT,false,false,false,false,0,drop,"no TRA title, phrase, or defining terminology"
data/edgar-query/exhibits/0001665988/0001193125-21-011667_d58473dex1011.htm,1254415,"$250,000,000 | CREDIT AND GUARANTY AGREEMENT | dated as of December 6, 2019 | Bioventus LLC, | as Borrower, | Certain Subsidiaries of the Borrower | From Time to Time Party Hereto, | as Guarantors, | The Lenders From Time to Time Party Hereto | Wells Fargo Bank, National Association, | as Administra",false,false,false,false,0,drop,large filing (1254415 B) with no TRA phrase or terms
